日期,评论,评分
2017-05-20,真的是太大了 刚好这几天北京很热 我又带着小孩 真的很辛苦 故宫都没什么地方可以纳凉 院落之间也有点距离 不建议暑假的时候去啊！慢慢逛的话 至少要一天 我家小孩子五岁多 对皇家宫殿提不起兴趣 建议三年级以上的小朋友可以跟家长来参观  可以学到很多东西。,5
2017-05-19,值得值得!太和殿、保和殿、乾清宫……建筑林立，皇权黄威浩气荡荡!从景山公园万寿山俯瞰美丽一景!建议景区多配备一些自动讲解器，或联网实时讲解，给游人创造更多方便，,5
2017-05-07,故宫宫殿建筑均是木结构、黄琉璃瓦顶、青白石底座，饰以金碧辉煌的彩画。故宫有4个门，正门名午门，东门名东华门，西门名西华门，北门名神武门。面对北门神武门，有用土、石筑成的景山，满山松柏成林。在整体布局上，景山可说是故宫建筑群的屏障,5
2017-05-06,北京故宫是中国明清两代的皇家宫殿，旧称为紫禁城，位于北京中轴线的中心，是中国古代宫廷建筑之精华。北京故宫以三大殿为中心，占地面积72万平方米，建筑面积约15万平方米，有大小宫殿七十多座，房屋九千余间。是世界上现存规模最大、保存最为完整的木质结构古建筑之一。,5
2017-05-01,故宫，家门口的皇家梦，从小长在皇墙根儿的我，自然有很多机会逛故宫，正好一个同学的爸爸是故宫的工作人员，我也有幸拿到一些优惠券进故宫游玩，总是幻想着一些古老的故事,5
2017-04-28,故宫还用着多说吗？一走进这红墙金瓦的紫禁城，看过的一部部清宫剧、读过的一则则历史小说就系数浮现，耳边好像响起了“金瓦金銮殿、皇上不住殿”的童谣...... 我一个人光早上就在这里逛了2个半小时，都没看完。不过人很多，这个季节北京好晒...,5
2017-04-27,非常喜欢，历史感很重，国人应该来看看，紫禁城是世界五大宫殿之首，能感受到明清时期中国帝王权利的极致以及过人的艺术文化好深,5
2017-04-26,去年10月底去的故宫，秋高气爽，天气很好，避开了黄金周，游客不是很多。给我的感觉非常值得一去，深厚的历史底蕴，美轮美奂的建筑，展品，花了一整天也只是走马观花的看看，票价太值了，不过里面珍宝馆要另外购票。,5
2017-04-21,老爸说这个是玩的最有意思的一天，我安排的是天安门城楼，故宫，景山，时间刚刚好，不过故宫有几个宫没开放，还是很值得一去，不懂历史的人，租个讲解器20元。出了神武门，直接上景山！整体来说，这一天好累，我们晚上还去了崇文门便宜坊吃烤鸭，回来腿都快断了。主要看你住哪里，现在有单车，多下几个单车软件，北京最多的是小蓝，膜拜，ofo，去近的地方超级方便,5
2017-04-21,最后一次到故宫我还10岁，对故宫的建筑和历史完全没兴趣。15年后的我坚持再到北京一趟，第一站，故宫！现在是我游玩过很多国家和城市后，最喜欢的古建筑之一！色彩缤纷的建筑，有着有趣的历史，那天天气又很好，值得再来！,5
2017-04-19,宏伟的建筑，凝结着古代人民的智慧。最好请个导游，他会告诉你故宫的风水，各种建筑雕刻甚至是楼梯代表的意义。当然，自己看也行，听说有999个房间，我不知道看了几个。,4
2017-04-17,昨日游故宫，发现太和殿前的几口大铜缸上有好多人为的划痕，回来问了度娘才知道，原来这些大缸是鎏金的，当年八国联军侵入北京后，由于搬不走，遂用刀子刻划金子所致！第一次感觉国耻离我如此之近！至于底下的裂痕，可能是常年热胀冷缩所致吧！​,5
2017-04-03,头一回带儿子来故宫，小家伙的状态时好时坏，到最后基本就成树袋熊了，挂在你的怀里，找各种理由不下地[睡][睡]。故宫的底蕴太厚重了。各种展品都是重量级的。何朝宗款的德化白瓷就有数件。在展馆一个角落里还有正宗的秦始皇陵兵马俑，安保措施很严，只是拍个照我就不幸触发了三次警报[流泪][流泪]。哪个金面绿袍的胖子大家知道是谁吗？有奖竞猜呦！基本上逛了一天，但还有很多地方沒去，儿子说，下次再来。看来也只能如此了。,5
2017-03-30,参观了故宫外午门、护城河、中南海大门，外观北海（白塔）公园，下午徒步游览钟鼓楼附近的什刹海——老北京胡同区、梅兰芳等名人故居、四合院等，再游览前门大栅栏附近的老字号（瑞扶详、全聚德等）、琉璃厂古玩文化用品街等胡同区，体味老北京百姓生活。,5
2017-03-24,故宫一直是众多人向往的神圣之地，风景很美。古建筑的皇家园林保存非常完好，无论是建筑的艺术，还是园林风景植物，都是值得学习、欣赏的。没有去过的人还是非常值得看看的。去故宫游玩最好是上午早去，去的人多，晚了怕是没票了！,5
2017-03-19,和同事一起四个人从东华门进的，天安门正门人太多，而且之前已经去看过天安门升旗了。从午门进去，看了太和殿，奉先殿，乾清宫，坤宁宫，钟表馆，珍宝馆，皇家园林给我的感觉太震撼了，个人觉得很不错，还可以再去！,5
2017-03-13,北京的门票都不算太贵。故宫很大，是真的很大，前面是天安门城楼，后面就是故宫博物院，我们租了讲解器，20块，但是头一个小时我们就没有离开过午门，在里面逛的时候是你走到那里它就讲到哪里，故宫两边还有很多侧院，所以我们也就没看完，去了乾清宫坤宁宫还有御花园。看了我在故宫修文物以后，还想再去一次。,5
2017-03-10,在北京的四天，总有一天要留给故宫的。我是个喜欢古建筑的人。温暖的午后，在图书馆的一角，捧着书看着介绍它的文字。如今真要见到它了。紫禁城的岁月与故事，是一篇游记讲不清的。紫禁城，也是一天呆不够的。索性当个聆听它故事的人。带上讲解器，倒不一定要深究它的故事和建筑设计。随心吧，反正还会再来的。建议早上早点或者傍晚去故宫，可以避开些人流。下午静静在故宫的后院里游览，也是不错的。,5
2017-02-23,故宫是今天和姐姐一起去的，刚接近故宫就已经对眼前的人群震惊了，不是说是淡季吗不是都开始上班去学校了吗怎么还这么多人，好吧毕竟我也还没开学呢。因为昨天刚下过雪今天雪初融但是在故宫还是很美很美啊，以前看宫廷剧多了真的好有感觉啊，本来是决定按推荐路线走的但是还是多看了几个殿，时间用了3～4个小时，看到那些精美的宝贝和宫殿不得不对以前建故宫的建筑师还有古人的智慧感到崇拜至极，太美太精致了。特别有意义的感觉最值的是看到以前皇帝和皇后新婚住的地方，感觉好亲近啊。自从去了十三陵导演说开过光我就一直记得开过关三个字，本来是不想拍照的，但是这次我原先的初衷就是替我阿婆来北京回去给她讲解她一直念念叨叨的北京首都，因为她87了，所以都不放心带她来。按我个人来说反正这一趟故宫之旅是一次有价值的旅行，因为我无比的热爱我的祖国，崇拜我们古人智慧。,5
2017-02-10,一座由土木诉说的故事，一座有声有色的历史。如果能在出发前看一遍（故宫100）的纪录片，你会在这里找到属于自己的故宫记忆。我是先去的武英殿看了断虹桥，然后走的前朝中线，再看珍宝馆，走东六宫、西六宫，最后回到中线走后庭两宫一殿和御花园、钦安殿，出的神武门。,5
2016-12-29,故宫历史悠久，也是我国保存最完整的宫殿。门票成人40，携程网购20。故宫很大，所以第一次去的朋友自己准备点干粮跟水。租一个电子讲解器，很有用的。不然来了也白来！,5
2016-12-21,11月去的，赶上小雨，人依旧很多，进去先不要三大殿，从西边可以上去午门城墙看看，东南角楼展出建筑结构的，下来就能到珍宝馆。三大殿草草看了一眼，西边的慈宁宫和对面的花园可以看看，珍宝馆在东南角。北门出，正对景山公园。,4
2016-12-12,值得一去，但因为是冬季，御花园的花草都失去了颜色，有些失望，古装剧里的御花园看起来比这大多了嘛，呵呵！很多嫔妃的宫殿都没有开放，锁着门，甄嬛传里的景仁宫，翊坤宫，永寿宫都开放，但里边的陈设都撤了，现在变成了文物展……,4
2016-12-05,一国精粹，每个国人都必须来的地方。寻找当年指点江山的英雄气概，追忆三宫六院的生活，怀念处处稀珍的奢靡生活。感受大气宏伟的建筑，寻找建造自己别墅的模板，很好很不错,5
2016-12-02,天公不作美，早上就阴天，不到中午雨就下了起来。但是从地铁出来就是一批又一批的中外游客排着队往故宫走，安检自不可少，不知是否因为当时北京有重要会诊在开。据说故宫的排水系统特别棒，但没有到暴雨级别，也无法评价了。同行的外宾连连赞叹，作为国人甚是骄傲！,5
2016-11-17,北京故宫是中国明清两代的皇家宫殿，旧称为紫禁城，是中国古代宫廷建筑之精华。中轴线上是三大殿，内廷主建筑是乾清宫和坤宁宫，然后分东西六宫，御花园在西侧，内有假山、花木、流觞亭。西面还有养心殿、翊坤宫、储秀宫等大家耳熟能详的地点。,5
